id_str,full_text,Netral
1.75E+18,"@tunggalp Soalnya campaign desak anies dan program JAKI tuh bener-bener mendengarkan suara rakyat.   Udah lama banget rasanya rakyat ga bisa bersuara. Mulai dari UU ITE, Cipta Kerja, RUU Kesehatan sampai keputusan MK soal cawapres, mau segede apapun penolakannya tetep aja disahkan 🥲",Positif
1.75E+18,@shinramyeont @UGM_FESS coba jelaskan ke mamamu tentang UU Kesehatan Omnibus Law (UU No. 17 Tahun 2023). uraian problemnya bisa baca di  https://t.co/T8bdztQ8qm,Netral
1.75E+18,"@HendZiddane Kalau di UU Pemilu diatur begini: Penggunaan fasilitas negara yang melekat pada jabatan  Presiden dan Wakil Presiden menyangkut pengamanan  kesehatan, dan protokoler dilakukan sesuai dengan kondisi  lapangan secara profesional dan proporsional (ketika cuti kampanye).",Positif
1.75E+18,"UU 7 thn 2017 jelas menyampaikan di Pasal 299 bhw presiden dan wakil presiden mempunyai hak melaksanakan kampanye!"", kata @jokowi yg anaknya ikut nyawapres.  Ini serupa dgn Paslon lain menyatakan fakta bhw kondisi kesehatan Wowo gak bagus. Paham ya?""",Negatif
1.75E+18,Sekarang sudah ada kok di UU Kesehatan yg baru...  Tinggal memastikan bahwa saat cpns nanti ada formasi Ahli Kesehatan Masyarakat...  Kalau ga ada.... Ga tahu lagi dah nasib kita di kemenkes dan turunannya harus bersaing dengan Sarjana lain🥲,Positif
1.75E+18,"@hugozeldaa Semangat kegiatannya aderuu @R_AdelJKT48 have fun di Jepangnya, jaga kesehatan yaw, dijaga pola makan dan pola tidurnya itu penting bgt buat kesehatanmu, luv uu semangat ♥️ https://t.co/XRcbICOt5x",Positif
1.75E+18,@dayatpiliang Ya kalo menguntungkan kek UU karantina kesehatan 2018 langsung teken malem ini juga sih chuasaaakkss,Netral
1.75E+18,UU konstitusi aja diterobos kak apalagi tes kesehatan aowkwowkwowkowk,Negatif
1.75E+18,"@ganjarpranowo @mohmahfudmd 1. SD smp S1 gratis. 2. Kesehatan gratis. 3. Pupuk murah, stock melimpah. 4.  Maksimalkan hasil pertanian, perkebunan dll sehingga menjadi produk ekspor unggulan indonesia. 5. Pemuda bangga jadi petani. 6. UU perampasan aset / miskinkan koruptor smp 7 turunan. 7. 😁🙏",Positif
1.75E+18,uu kesehatan 2023 emg momok buruk bgt buat nakes SAMPE DOKTER YG PENDIEM AJA IKUT DEMO😭,Negatif
1.75E+18,"Cape cape kuliah FK dan jadi koas ampe gatidur karena ujian + jaga, malah pilih 02 yg mayoritas parpol penyusung UU kesehatan 2023 yg menghilangkan IDI dan mengiyakan dokter asing masuk ke indo, yang bener ajee, rugi dong",Negatif
1.75E+18,"Kan UU nya di utak atik rejim, kek UU MK, UU omnibus, UU Kesehatan dll",Netral
1.75E+18,"@ganjarpranowo @mohmahfudmd Mohon agar gaji dan kesejahteraan dokter dan nakes diatur lebih jelas dan tegas di UU kesehatan, pak.  Jadi bukan sistem BPJS saja. Kesejahteraan BPJS terhadap para dokter dan tenaga medis juga harus diatur jelas dlm UU, bukan yang lain.",Positif
1.75E+18,"Hello kak @A_GitaJKT48 ada kegiatan apa aja nih hari inii? Pasti banyak yah, jangan lupa selalu jaga kesehatan yahh. Btw pengen bgt bisa cerita ke kak @A_GitaJKT48 apapun itu tapi masih kehalang😌 love uu kakak🤍",Positif
1.75E+18,@rickasun09 @TedInvestigasi naaah inii yng gw baca di UU Omnibus Law Kesehatan. RS secara ilegal bisa mencuri organ pasien sudah koma.,Negatif
1.75E+18,"bantu rakyat untuk menolak rpp uu kesehatan ini ,Kita harus tolak pasal tembakau di RPP UU Kesehatan.  @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI #TolakPasalTembakauRPPKesehatan https://t.co/3Rvvqd7qKD",Netral
1.75E+18,"pak yg terhormat kasih kami solusi kalo ini sangat merugikan rakyat, Kita harus tolak pasal tembakau di RPP UU Kesehatan.  @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI #TolakPasalTembakauRPPKesehatan https://t.co/rp8rX6KsNQ",Positif
1.75E+18,"Bener banget pak @mohmahfudmd emang sebaiknya pasal tembakau di RPP UU Kesehatan ini ditinjau kembali karna merugikan banyak pihak  @Jokowi @Kemenkes_RI
 #TolakPasalTembakauRPPKesehatan https://t.co/iX3bT3PWjs",Positif
1.75E+18,"Pak @mohmahfudmd aja nyuruh buat ditinjau kembali pasal tembakau di RPP UU Kesehatan ini karna merugikan petani dan pedagang @Jokowi @Kemenkes_RI
 #TolakPasalTembakauRPPKesehatan https://t.co/yBtase9dCf",Netral
1.75E+18,"atuhlah ini para tenaga kerja, pedagang yang kena dampak dari kebijakan ini ,Kita harus tolak pasal tembakau di RPP UU Kesehatan.  @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI #TolakPasalTembakauRPPKesehatan https://t.co/iEUJKjrMOs",Netral
1.75E+18,"Pak @mohmahfudmd aja gak setuju loh dengan pasal tembakau di RPP UU Kesehatan karna emang berdampak dan merugikan banyak pihak @Jokowi @Kemenkes_RI
 #TolakPasalTembakauRPPKesehatan https://t.co/bRZKmWsB1g",Positif
1.75E+18,"yang punya kuasa tolong bersikap yang adil dan bijak dalam membuat kebijakan ,Kita harus tolak pasal tembakau di RPP UU Kesehatan.  @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI #TolakPasalTembakauRPPKesehatan https://t.co/qTPInrfrDk",Positif
1.75E+18,"kata prof @mohmahfudmd kan juga bilang harus ditinjau lg nih soal pasal RPP UU Kesehatan, tembakau sbg kehidupan masyarakat adat ga bisa tuh diberhentikan cuma krn satu regulasi aja #TolakPasalTembakauRPPKesehatan @Jokowi @Kemenkes_RI  https://t.co/Y7jJcvCvo7",Netral
1.75E+18,"wah keren lho prof @mohmahfudmd aja mau ikut berjuang buat tinjau lg soal RPP UU Kesehatan, gak ada yg mau lah kehidupan masyarakat adat tuh malah diilangin #TolakPasalTembakauRPPKesehatan @Jokowi @Kemenkes_RI  https://t.co/RkPsICTnCL",Positif
1.75E+18,"duh kalau gini mah emang harusnya ditinjau lagi dong, masa mau ngilangin kehidupan masyarakat adat gitu aja? tolak bgt RPP UU Kesehatan #TolakPasalTembakauRPPKesehatan @mohmahfudmd @Jokowi @Kemenkes_RI  https://t.co/wA4AQgCrvl",Negatif
1.75E+18,"kata prof @mohmahfudmd pun hrsnya sih di tinjau lg, apalagi gak bisa mati hny karena satu regulasi, jadi nolak bgt sih pasal RPP UU Kesehatan ini, kalau ujung-ujungnya malah rugiin negara juga #TolakPasalTembakauRPPKesehatan @Jokowi @Kemenkes_RI  https://t.co/NO3lPnXPMf",Negatif
1.75E+18,@kaiyawym smgggttt kaiii 🫂🫂 tetep jaga kesehatan yaahh love uu 🫂🫂,Positif
1.75E+18,"Ini FLM.  Flamingo adalah decentralized finance-Defi-. Defi adalah bank. Bedanya, kalau bank, ada kantornya, diawasi ojk, ada karyawannya, dilindungi UU, defi kebalikannya. Defi ga ada kantornya, semua yg bisa dilakukan bank, defi bisa juga, kecuali asuransi kesehatan dll. https://t.co/xxepGTL5yX",Netral
1.75E+18,Pak @jokowi  dan @KemenkesRI  harusnya menghapus pasal tembakau di RPP UU Kesehatan. Dampak ekonominya terlalu besar bagi rakyat yang bekerja di sektor IHT @Kemenperin_RI  dan @KemnakerRI juga harus #TolakPasalTembakauRPPKesehatan  https://t.co/17Qcyw5hBr,Positif
1.75E+18,Pasal tembakau di RPP UU Kesehatan itu merugikan rakyat banget dan harus ditolak. Kenapa @KemenkesRI begitu memaksakan pasal tsb? Mungkin @Kemenperin_RI  dan @KemnakerRI bisa kasih masukan ke Pak @jokowi agar #TolakPasalTembakauRPPKesehatan  https://t.co/6OGqrgsRIu,Positif
1.75E+18,"Pak @jokowi  @KemenkesRI @Kemenperin_RI   dan @KemnakerRI  pasal tembakau di RPP UU Kesehatan ini harus banget ditolak loh, karena  lebih banyak merugikan rakyat  #TolakPasalTembakauRPPKesehatan  https://t.co/NKhxuPKnnW",Positif
1.75E+18,Pak @jokowi masak hal yang merugikan negara ratusan triliun mau dibiarkan sihh.. Plislah @KemenkesRI hapus pasal tembakau di RPP UU Kesehatan.  Tolong pak @ganjarpranowo  @mohmahfudmd  #TolakPasalTembakauRPPKesehatan  https://t.co/9EqVVXn5PA,Netral
1.75E+18,Pak @jokowi kalau masih peduli sama rakyatmu yang bekerja sebagai petani tembakau dan pekerja di pabrik IHT tolong bilangin @KemenkesRI buat keluarkan pasal tembakau dari RPP UU kesehatan Tolong dibantu pak @mohmahfudmd #TolakPasalTembakauRPPKesehatan https://t.co/mF7TK8bkkg,Netral
1.75E+18,"RPP UU Kesehatan ini harusnya ditelaah lagi sebelum disahkan, ujung²nya negara juga yg rugi #TolakPasalTembakauRPPKesehatan @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/WJljCemRqZ",Negatif
1.75E+18,"Susah ya jadi rakyat kecil, yg menolak pasal tembakau di RPP UU Kesehatan banyakan rakyat kecil, kalau penerimaan pajak turun bakal rakyat kecil juga yg terdampak hadehh #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/HNVLqMeGAx",Negatif
1.75E+18,Harus ditolak nih RPP UU Kesehatan tentang tembakau karena bikin negara rugi juga #TolakPasalTembakauRPPKesehatan @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/kZ0Tyt5JuC,Netral
1.75E+18,"Please, udah banyak yg menolak pasal tembakau di RPP UU Kesehatan. Jangan sampai kalau penerimaan pajak turun rakyak kecil juga yg terdampak #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/EJC3Smihs0",Positif
1.75E+18,pak @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI pikir lebih mateng lagi deh terkait pasal tembakau krn sangat berefek merugikan buat banyak orang. Pokoknya kita harus sama² tolak pasal tembakau di RPP UU Kesehatan  #TolakPasalTembakauRPPKesehatan https://t.co/ArlxARqmDe,Positif
1.75E+18,"Kita yang g terdampak pun capek, apalagi terdampak langsung yg menolak pasal tembakau di RPP UU Kesehatan coba? Ini kalau penerimaan pajak turun yg bakal dirugikan Rakyat kecil jg #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/Mgrtla6Lc0",Negatif
1.75E+18,"nah makanya perlu bgt sih nolak RPP UU Kesehatan, banyak orang dirugikan, sampe negara juga terancam rugikan? harusnya dipertimbangkan kembali isinya bagaimana #TolakPasalTembakauRPPKesehatan @mohmahfudmd @Jokowi @Kemenkes_RI https://t.co/y1p5M16iiv",Positif
1.75E+18,"Nah kan berdampak juga ke ekonomi negara, tolak pasal tembakau di RPP UU Kesehatan aja lah @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI
#TolakPasalTembakauRPPKesehatan https://t.co/1xLUJr8swk",Netral
1.75E+18,"harus bgt nih RPP UU Kesehatan itu dipertimbangkan lagi, baik buruknya juga, beri solusi terbaik, jadi ga merugikan negara #TolakPasalTembakauRPPKesehatan
@mohmahfudmd @Jokowi @Kemenkes_RI  https://t.co/vzCK1JG5Rm",Positif
1.75E+18,"Kan udah pada menolak pasal tembakau di RPP UU Kesehatan #TolakPasalTembakauRPPKesehatan dr kemarin tapi blm ada solusi. Smg kalau negara pun bakal kehilangan pajak, bisa dicarikan solusi terbaik dari @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI ya Pak/Bu https://t.co/5e0QB7hecp",Positif
1.75E+18,"Bener aja kan klo aturan ini berpotensi ngerugiin negara seharunya tolak pasal tembakau di RPP UU Kesehatan aja lah @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI
#TolakPasalTembakauRPPKesehatan https://t.co/Y9mSdNmQ9C",Positif
1.75E+18,"kannn prof @mohmahfudmd juga bilang tuh, apalagi dg adanya pengesahan RPP UU Kesehatan ini, banyak yg dirugikan, banyak kepala keluarga pun yg bakal kehilangan pekerjaannya #TolakPasalTembakauRPPKesehatan @Jokowi @Kemenkes_RI  https://t.co/EfKRyricV0",Positif
1.75E+18,"Pasal tembakau ini dampaknya bisa ngerugiin banyak pihak bukan cuma petani tembakau dan pedagang aja, kita harus tolak pasal tembakau di RPP UU Kesehatan @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI
#TolakPasalTembakauRPPKesehatan https://t.co/tHfiJjjxLJ",Positif
1.75E+18,"wah bener nih kata prof @mohmahfudmd sendiri pun tembakau kan ga boleh dirugikan oleh satu regulasi aja, nah dg ada RPP UU Kesehatan ini hrsnya bisa dipertimbangkan lagi #TolakPasalTembakauRPPKesehatan @Jokowi @Kemenkes_RI  https://t.co/S52LhWp6LA",Positif
1.75E+18,"Klo berdampak buat ngerugiin negara  berarti emang kita harus tolak pasal tembakau di RPP UU Kesehatan @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI
#TolakPasalTembakauRPPKesehatan https://t.co/zsbESmiesc",Netral
1.75E+18,"Kemarin dah rame orang2 menolak pasal tembakau di RPP UU Kesehatan #TolakPasalTembakauRPPKesehatan tp belum ada solusi, skrng kita tau negara pun bisa kehilangan pendapatan pajak. Mohon pencerahannya aja deh dr @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/lxS6YfDO5S",Netral
1.75E+18,"Sengeri ini ternyata dampak peraturan tenbakau ini, sudah seharusnya kita menolak pasal tembakau di RPP UU Kesehatan  @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI
#TolakPasalTembakauRPPKesehatan https://t.co/Yh95j6cvTA",Netral
1.75E+18,sudah terlihat kerugiannya begitu banyak. udah seharusnya tolak pasal tembakau di RPP UU Kesehatan. @Kemenperin @KemnakerRI @Jokowi  @Kemenkes_RI #TolakPasalTembakauRPPKesehatan https://t.co/u8r7jLyPNq,Positif
1.75E+18,"Ditunggu sikap yg bakal diambil ke orang2 yg selama ini menolak pasal tembakau di RPP UU Kesehatan #TolakPasalTembakauRPPKesehatan dari @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI , kalau negara potensi merugi gini, masak tetep diemin aja, gak kan?  https://t.co/sNRJfBpgIS",Netral
1.75E+18,"Negara jg bisa rugi krn aturan ini bukan hanya para pedagang dan petani saja, sudah seharusnya kita menolak pasal tembakau di RPP UU Kesehatan  @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI
#TolakPasalTembakauRPPKesehatan https://t.co/6oI7NEI6Nr",Netral
1.75E+18,"Bukan cuma petani dan pedagang yg dirugikan tapi ekonomi negara juga,  sudah seharusnya kita menolak pasal tembakau di RPP UU Kesehatan  @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI
#TolakPasalTembakauRPPKesehatan https://t.co/j2JyGdpjCh",Netral
1.75E+18,"Ternyta gak cuma satu dua pihak aja menolak pasal tembakau di RPP UU Kesehatan #TolakPasalTembakauRPPKesehatan
Karena emang merugi, bahkan negara pun bisa ikut merugi. Ditunggu deh solusi terbaik dari @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI  https://t.co/8lKwp2xZN6",Positif
1.75E+18,"Persoalan menolak pasal tembakau di RPP UU Kesehatan nih emang kek dia sisi mata pisau #TolakPasalTembakauRPPKesehatan
Semoga @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI bisa kasih solusi jalan tengah yang terbaik https://t.co/sEKue1ZkzG",Positif
1.75E+18,"@taeraei haloo kak izin ikutan yaa^^ anyway thank uu for giveaway, semoga kakak selalu diberikan kesehatan, dilancarkan rezekinya, dan dimudahkan segala urusannya aamiin🤗 be happy, stay healthy, and have a great day kak!💗",Positif
1.75E+18,@hanif_arham @logos_id 10 tahun banteng nguasain legislatif dengan mahakarya uu ite uu ciptaker uu kpk uu kesehatan tapi bisa bilang nawarin yang lebih baik bang. Maaf nggak dulu. Perubahan total 01 wajib tapi klw koalisi sama banteng nggak dulu 🙏🏼,Positif
1.75E+18,"Padahal, UU Nomor 36 Tahun 2009 tentang Kesehatan menegaskan bahwa kesehatan warga negara merupakan hak asasi manusia dan salah satu unsur kesejahteraan yang harus diwujudkan.",Positif
1.75E+18,@Arnda10_ @kumparan Ya karena RUU begini yang harus dicegah jangan sampai riil. Udah kecolongan UU Cipta Kerja dan Omnibus kesehatan loh. UU Cipta kerja udah dinyatain inkonstitusional pun ya Eksekutif &amp  Legislatif gak nurut kata Yudikatif.,Netral
1.75E+18,"Arutmin berkomitmen sepenuh hati pada Keselamatan, Kesehatan Kerja (K3), dan operasi yang terjaga yang diregulasi oleh UU Pertambangan Mineral dan Batubara No. 4 Tahun 2009 dan Peraturan Menteri Energi dan Sumberdaya Mineral Nomor 26 Tahun 2018. https://t.co/Gc7Vv2gKK1",Netral
1.75E+18,Hari Gizi Nasional Mari Jaga Kesehatan Tubuh dengan Pola Makan Seimbang dan Bergizi dan tingkatkan kesadaran akan pentingnya gizi yang baik untuk pertumbuhan dan perkembangan Optimal. ... tag || #AkusihYes #DPRIAN #MEGAP #DPR iphone 13 Pakcoy Banyuwangi Tsamara Jokowi UU Pemilu https://t.co/okKtrMHaK6,Positif
1.75E+18,"Dalam rangka Hari Gizi Nasional, mari kita jaga kesehatan tubuh dengan pola makan seimbang dan bergizi agar hidup kita lebih bermakna. .... tag || #sedulurdewe #MEGAP #DPR iphone 13 Pakcoy Banyuwangi Tsamara Jokowi UU Pemilu Kamis Robert Carlos PDIP || https://t.co/A9YU1JHsWv",Positif
1.75E+18,"Jokowi Sebut Presiden Boleh Memihak, Begini Aturannya.  Dalam UU tersebut juga mengatur penggunaan fasilitas negara yang melekat pada jabatan Presiden dan Wakil Presiden seperti pengamanan, kesehatan dan protokoler dilakukan sesuai dengan kondisi lapangan dan secara profesional https://t.co/rlHtrGysuW",Positif
1.75E+18,"@alisyarief UU omnibus, UU tambang, UU usia cawapres,tolak UU kesehatan, UU apalagi yg ngaco2 dan merusak demokrasi...CUMA PKS DOANK YANG TETAP KONSISTEN...2024 COBLOS PARTAI PKS..",Positif
1.75E+18,"@mufidmommy @marimar_auww @difiancheto @fxmario Hah? Beda kak. Biaya jabatan itu amanat undang2 yg dianggap sbg biaya unt mendapatkan, menagih dan memelihara penghasilan sebagaimana di atur dalam UU 36/2008.  Iuran Bpjs Kes dan taspen itu masuknya iuran masuknya iuran kesehatan dan iuran pensiun.",Netral
1.75E+18,"@junlearnscrypto @aprilianiapr1 @yusrilhani Pemeriksaan kesehatan, konseling dll sebelum nikah adalah upaya yang baik dan bagus bagi orang2 yang awam, gak paham soal kesehatan dll. Tapi kalau menjadi syarat / kewajiban, itu sepenuhnya melanggar konstitusi, UU Perkawinan dan etika medis yang paling dasar.",Positif
1.75E+18,"Ngrasa ga sih, sejak UU Kesehatan baru disahkan, birokrasi pengajuan STR berubah, ini alurnya selain kurang jelas juga makin luamaaaaaa. Ya masa verif dr tgl 1 sampe detik ini belum legalisir dan dikirim STR fisiknya, mana di email ke KKI nya ga ada respon. Tolonglaahh 😩 https://t.co/kQBTW9DKQD",Positif
1.75E+18,"@jthvra jangan lama-lamaa kak araa, pokoknya semangat &amp &amp  jaga kesehatan terus, mam nya juga diperhatiin dan yg paling utama istirahat ocheee? loaf uu 6000 perak 🥹🫶🏻",Positif
1.75E+18,"Padahal kalau mau baca UU-nya jelas disebutkan, bahwa fasilitas negara yg melekat pada Presiden, seperti Paspampres, kendaraan standar pengamanan, tetap bisa digunakan.  Bahkan Capres yg bukan Presiden pun mendapatkan fasilitas keamanan, kesehatan, dll dr negara.  Ikuti UU saja. https://t.co/B9F3CtsLpS",Positif
1.75E+18,waduh mau sampe kapan ga ada tindakan nih pak? tolong dipertimbangkan kita serius menolak pasal tembakau di RPP UU Kesehatan.  @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI #TolakPasalTembakauRPPKesehatan https://t.co/Gm7ikADv3h,Negatif
1.75E+18,"Setelah sekian lama kami bersuara buat menolak pasal tembakau di RPP UU Kesehatan. Sekarang pun ada potensi negara merugi juga. Harapan kami semoga ini segera ada solusinya #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/NmbnsCVB4I",Netral
1.75E+18,"Inilah alasan bberapa pihak kekeh menolak pasal tembakau di RPP UU Kesehatan Ya krn dirugikan, bahkan negara pun berpotensi merugi, makanya kami harap segera dikaji biar ad solusi #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/LQ7Z33SzR5",Netral
1.75E+18,"Ini alasan menolak pasal tembakau di RPP UU Kesehatan juga karena dirasa ngerugiin. Masak kalau ada aturan yg bikin rugi gak dikaji ulang sih? Harus dicari solusinya lagi dong ya #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/o0BsVP4JZl",Netral
1.75E+18,"Ini kan udah pada menolak pasal tembakau di RPP UU Kesehatan. Negara berpotensi pendapatan berkurang juga, yuk bisa yuk pihak terkait kasih solusi supaya tidak merugikan semuanya #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/kcYF2iruWv",Positif
1.75E+18,"Kupikir orang2 yg menolak pasal tembakau di RPP UU Kesehatan ini aja yg bakal merugi, ternyata negara juga, yuk bisa yuk pikirin bareng2 solusinya pak bu terkait  #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/OCOgyDphmd",Netral
1.75E+18,"Saranku sih, yuk dengerin lagi suara orang2 yg menolak pasal tembakau di RPP UU Kesehatan ini, gak cuma negara yg berpotensi rugi, tapi orang2 yg selama ini bergantung disana juga #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/YhpxgduqzG",Netral
1.75E+18,"Ini orang2 yg merugi udah menolak pasal tembakau di RPP UU Kesehatan lho? Gak sayang apa ini kalau negara bakalan ikut merugi ginii? #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/zu0wEPzLag",Positif
1.75E+18,"Hayoloh, gimana nih masalah orang-orang yg menolak pasal tembakau di RPP UU Kesehatan? Gak sayang itu kalau sampai beneran bikin merugi? #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/rbSnqZB6LI",Positif
